Feature,R2,RMSE,MAE,Correlation,P_value
ITGA6,-0.00014325547692384255,1.3178248,1.0493551,0.62727034,5.515226381447355e-05
KIAA1143,-0.00014377643572016652,0.33078974,0.24095736,0.22988005,0.18402284070394687
PKM,-0.0001453308991690161,0.8298171,0.63440293,-0.31730634,0.0632602595663397
CC2D1B,-0.00014591690649590205,0.40732357,0.31029007,-0.11041747,0.5277462297803628
RUVBL2,-0.00014710168619891384,0.63026965,0.52797043,-0.6758148,8.387834861396994e-06
IMP3,-0.0001480377944382827,0.5784455,0.44566157,0.44973472,0.006716895986436106
PHB2,-0.00015018827234403176,0.49150923,0.38830855,0.6656826,1.278106160565014e-05
SCAF4,-0.0001504279679163112,0.52603126,0.45121595,0.79925466,8.562867109557707e-09
NDUFS4,-0.00015060344243744694,0.5918337,0.4826319,0.3097272,0.07019645201521603
POLR2C,-0.00015098992331608052,0.38611332,0.31914255,0.18095663,0.2982035579965251
LSM12,-0.00015248873624296166,0.74548167,0.5409261,-0.36945635,0.02894081988545633
RPA2,-0.0001526345525535433,0.8707564,0.72748774,-0.75112456,2.009017061579939e-07
ACSF3,-0.00015333741432521641,0.45412064,0.3398874,0.25843304,0.1338784193100635
SNRNP200,-0.00015437648802163473,0.3313863,0.258898,-0.25496987,0.13935511475756818
MBOAT7,-0.0001544205895431805,1.1728103,0.9637926,0.79988176,8.173044777347478e-09
FBL,-0.00015553255222311435,0.37706244,0.31660914,-0.074965,0.6686544935053828
HEATR1,-0.00015594975547794654,0.53881526,0.42313772,0.40695322,0.015258582073199113
CALU,-0.00015903194147748323,0.97672004,0.8199104,0.63424015,4.292447213261284e-05
ACBD3,-0.00015912495384995395,0.69881123,0.53810495,-0.3483414,0.0402962050004172
TM9SF2,-0.00016263195509091943,0.46603855,0.36462322,0.5983355,0.00014678059635571245
UHRF2,-0.0001628440969185796,0.39898074,0.33021766,-0.17398427,0.31751697523061717
DUSP12,-0.0001633133416860666,0.45854777,0.37648547,0.2545619,0.14001094060741032
CNNM4,-0.00016380858945885812,0.66075003,0.49291697,0.45583096,0.005924894557148666
CXADR,-0.00016396058881373854,0.735931,0.5951105,-0.31921244,0.06160384837738146
SMARCA5,-0.00016493691417696077,0.5939367,0.47580034,0.015259703,0.9306684018594807
UTP15,-0.00016597702667819902,0.3874946,0.3177142,0.5059911,0.001928193057496023
ZFAND5,-0.00016687299920303822,0.5574917,0.4596826,-0.1098586,0.5298503027943097
ACTR10,-0.0001668888690300463,0.42390692,0.31296748,-0.20547605,0.2363530290314839
PPP2R1B,-0.00016797981073102264,0.53783506,0.44593525,-0.021518473,0.9023480970839061
LIMS1,-0.00017001051195175698,0.6293886,0.48797423,0.26381665,0.1256824111003314
RPS15A,-0.00017020834644321248,0.59381014,0.4845338,-0.34350184,0.04334990433474143
PGAM5,-0.00017034793611703236,0.4772753,0.40433392,0.2701894,0.11646939608558908
IRS2,-0.00017113852071282132,0.5770558,0.4368253,-0.2758205,0.10875806289583537
ARFIP1,-0.00017143926487084293,0.5886797,0.4546702,-0.21445295,0.21605058943019936
BPNT1,-0.00017197230167864674,0.72763664,0.5542733,-0.56696194,0.00038349375096492945
SH3GLB2,-0.00017293291919973086,0.9333261,0.7417024,-0.6905255,4.417236656163682e-06
LIG1,-0.0001748088812805193,0.5638833,0.44279176,0.5859355,0.00021708155032082612
TRIM22,-0.00017602078467371385,0.3511921,0.28843728,-0.0643157,0.7135753082732132
PARP4,-0.00017662225869163883,0.5935628,0.48292226,0.4693827,0.004446428016492008
ABCE1,-0.00017718700752022976,0.7154742,0.5247049,0.35227433,0.03794478937984075
ARID2,-0.00017731881346705336,0.4809996,0.3939211,-0.6466521,2.704625026461355e-05
CHCHD6,-0.00017746582082112106,0.69699776,0.50442034,0.1290845,0.45988269662297787
ELP1,-0.00017795304523215982,0.46270588,0.36347398,-0.54169357,0.0007772603593893685
CNN3,-0.00017815764723705385,0.9755377,0.77353466,0.354222,0.03682221534374196
SMN1,-0.00017935691307702228,0.46164688,0.3535142,0.29592744,0.08433899091139824
AP3S2,-0.00018315132090829245,0.45133,0.35794836,-0.18454689,0.2885570393889651
GNL1,-0.00018407939773235071,0.785129,0.60305464,0.66331184,1.4072575179846228e-05
EXOSC6,-0.0001848538927953225,0.4666316,0.35809782,-0.20122449,0.2464033441059497
SFXN3,-0.00018553509369390042,1.229442,1.0256358,0.6905018,4.421927068471854e-06
EMC2,-0.00018651095851085486,0.4575495,0.37721837,-0.6408651,3.363064393343307e-05
HAX1,-0.00018673670505253703,0.5629861,0.4454659,-0.0075924383,0.9654729590954748
NVL,-0.00018699917875064642,0.35144228,0.30009773,-0.27614608,0.10832427292125206
DPYD,-0.00018734270463838243,0.36943802,0.30866587,0.3096878,0.07023400157058768
SMARCA4,-0.00018737805734114765,0.6603539,0.5613657,-0.19477916,0.2621771169230979
CHAMP1,-0.00018747954032694025,0.5934621,0.45518944,-0.6335806,4.396628304963055e-05
WRNIP1,-0.00018759307675630943,0.7443542,0.61421025,-0.46509022,0.004875714079909972
CHMP4A,-0.00018831719136658265,0.60737485,0.50022084,-0.33190075,0.05143232369849947
ETFB,-0.0001893585751204796,1.076135,0.8641488,0.61243397,9.220210346272428e-05
PSMB5,-0.0001897858828645571,0.68939924,0.5242244,-0.002426235,0.9889636089465195
PPP1R14B,-0.00019067455047472315,0.99245375,0.81037784,0.65503633,1.956453309443658e-05
COG4,-0.00019212994391293314,0.34476238,0.26851586,0.14587337,0.40307457851233586
YBX1,-0.00019291726579351298,0.58384055,0.45744154,-0.51871824,0.0014105500685203914
TYMP,-0.00019339612040880638,1.1418324,0.91005635,0.41003093,0.01443207093534939
MYH14,-0.00019384447425951912,0.86402225,0.7166346,0.53504205,0.0009276538795277718
PPP1CC,-0.00019407623589784428,0.47548187,0.40043372,-0.47059524,0.004331243419829715
PIR,-0.00019434014859376347,0.63570493,0.5188213,-0.19547278,0.2604484019756825
UTP14A,-0.00019466063498074782,0.56150377,0.43694457,0.08963851,0.6085935789802617
SIL1,-0.00019559587196238404,0.5982257,0.5073016,-0.7834606,2.6307587099706525e-08
YES1,-0.0001958552819469883,0.5004909,0.42202997,-0.60623056,0.0001134402769211595
LSM14A,-0.00019918551609388047,0.6287332,0.4891037,-0.46118185,0.005297203848466643
LRRC47,-0.00020031964107269928,0.94461656,0.75809777,-0.6114193,9.541025424557584e-05
LTV1,-0.0002007196076119211,0.61158454,0.459392,-0.08669172,0.6204710191255793
ARF6,-0.0002008203929055874,0.4613316,0.35525241,0.13083187,0.45377847782396236
NDUFAB1,-0.00020182609376706573,0.48245803,0.38496578,0.0663447,0.7049376549794811
RANGRF,-0.00020749949081544372,0.3448372,0.27228734,-0.37937152,0.02459853507429884
STXBP3,-0.00020922996939898297,0.55859476,0.46063575,0.61022663,9.93094761108169e-05
GDI1,-0.00020976951951223732,1.6114208,1.3579537,0.7571673,1.407254457641759e-07
BCR,-0.00020982906228295128,0.4098079,0.3348359,0.08407112,0.6311137326003144
SETD2,-0.00021132389316402822,0.3716811,0.28407317,-0.47562432,0.0038805957765191026
HINT2,-0.00021179689113659528,0.71384394,0.6009124,-0.3954093,0.018721226246520405
SRCAP,-0.00021232130898107826,0.5415066,0.37558812,0.20022443,0.24880827422688573
NDUFA12,-0.00021260930587341242,0.5605336,0.46029902,-0.1698061,0.3294566298092553
DCUN1D1,-0.0002129130966521675,0.4881391,0.37500703,0.14006287,0.42226547220889593
PSMB3,-0.00021343368704318522,0.57413965,0.42130333,0.2289442,0.18586433315971088
CCDC97,-0.00021359230469397694,0.37518704,0.31180558,-0.02235164,0.8985862656777442
MRPL24,-0.00021692653173999155,0.48609808,0.36617708,0.66337055,1.4039211086993853e-05
EP400,-0.00021874044313086038,0.54235363,0.43780082,0.03693345,0.8331701121392383
VPS4B,-0.0002204872937139335,0.6342318,0.49879947,0.60842574,0.00010546900274638697
CDK2,-0.00022200215288936676,0.55151683,0.4211812,0.456053,0.005897633167267828
LDHA,-0.00022350808300841685,0.9136027,0.6947305,-0.10625791,0.5435031940966037
CHAF1B,-0.00022353126516705402,0.7255573,0.60255754,-0.6538943,2.045871094671207e-05
FNDC3A,-0.00022510775756323653,0.44591352,0.3705219,-0.25037,0.14688132772899556
NUDT3,-0.00022555282812808386,0.74137115,0.6231045,-0.63160485,4.722546485594434e-05
MRPL19,-0.00022727602074934516,0.4281382,0.34527823,0.6684058,1.1431106438569927e-05
NAA30,-0.00022988880336360928,0.3716356,0.32078928,-0.021177845,0.9038866715015791
MED17,-0.00023276542107342202,0.40007266,0.3249243,-0.18325835,0.29199579660037056
PAPOLA,-0.0002327672932647129,0.57098305,0.47368404,-0.49646902,0.002417541909520157
ENAH,-0.00023320855123953876,0.9094636,0.7428068,-0.5727116,0.0003239324271675032
SPCS3,-0.00023413843643682597,0.53820443,0.4091147,0.57996994,0.00026059293212318997
SCLY,-0.00023445921537690317,0.47124308,0.3609281,0.6127976,9.107615321360758e-05
XPNPEP1,-0.00023541867235588043,0.6142806,0.48019198,0.58045274,0.00025680208454270664
NDUFV2,-0.0002372459775488167,0.5779201,0.46699807,0.2883955,0.09293434949742008
GSPT1,-0.00023840173853950652,0.93911946,0.71175754,-0.4450808,0.00738102959930177
PDCD11,-0.00023939295422503726,0.60994446,0.5042434,0.44851914,0.00688521959948154
FKBP9,-0.00023959313461907605,0.84860003,0.6691002,0.5357325,0.0009109298809721558
RPL15,-0.00024420061715924035,0.4815322,0.3822786,0.095004834,0.5872163602121427
WDR74,-0.0002445704905245094,0.61362654,0.4764595,0.1537588,0.3778449837013137
BCKDK,-0.0002452983419856114,0.5975596,0.4425094,-0.5903146,0.00018940515997473866
ITM2C,-0.00024772460757360726,0.46485734,0.38035187,0.29735118,0.08278553089302072
OPLAH,-0.0002506721288495495,0.46417868,0.3740266,0.25109696,0.14567256757093977
BCLAF1,-0.0002507597758876212,0.35713843,0.27151775,-0.626131,5.742599123002331e-05
CBLL1,-0.0002515069614952292,0.45141026,0.37504315,-0.32571957,0.05620561763038988
SERPINH1,-0.00025368548602067165,2.1803114,1.8782717,0.52153695,0.0013140324388317332
ARG2,-0.00025486759736792486,0.6871075,0.5592195,-0.30289012,0.07695140965470382
FAM114A1,-0.0002563256254803914,0.7557192,0.5458689,0.40592223,0.01554418132443668
UBA1,-0.00025764744448397714,1.0925798,0.83117306,-0.6494781,2.4276126089717517e-05
HLA-C,-0.0002578722828385782,1.3494556,1.1489,-0.5886112,0.0001997712265641271
TOP1,-0.000259168851318492,0.4575031,0.38415828,-0.12289752,0.4818442002371286
SLC39A10,-0.00026117648803070104,0.46057832,0.36922503,-0.09712322,0.5788699169441435
PIK3R4,-0.0002623594924047179,0.45102334,0.30994937,-0.23101841,0.18180028631893533
RAB14,-0.00026286417662579886,0.5593525,0.44809073,0.4972667,0.002372754017825914
NDUFB9,-0.00026298181021844336,0.46918195,0.393153,0.39697772,0.01821545491678256
NOP53,-0.0002645842900894646,0.670608,0.5518359,0.30293545,0.07690501959590997
SLC27A4,-0.00026629576920389475,0.51885265,0.41560698,-0.50793034,0.0018399242006875123
SSU72,-0.00026970030719031257,0.5261919,0.42027062,-0.34673434,0.04129032084515195
NECTIN4,-0.0002701057414531416,0.5746483,0.42127624,-0.12273921,0.48241318505556297
EBNA1BP2,-0.00027172776539474697,0.6343759,0.5154912,-0.4949574,0.0025044419718690428
RPA3,-0.00027208591456773235,0.8516939,0.7180893,-0.8298807,7.117689286189256e-10
SINHCAF,-0.0002747302646837202,0.53685296,0.44198945,0.7214126,1.010126510031513e-06
MRPS27,-0.00027512696612252974,0.5238521,0.42203897,0.5545608,0.0005462321598050103
SRPK2,-0.000275402170934802,0.43624148,0.34666744,-0.24540403,0.15533466958981548
CENPB,-0.000276171058089858,0.56607175,0.4750436,0.06832783,0.6965301937469882
PSMD12,-0.0002763484191348198,0.57475543,0.42858338,-0.17450367,0.3160518946950131
SIRT5,-0.00027679217243581355,0.4326482,0.361474,0.10187114,0.5603589426463149
NCAPG,-0.00027946941935752534,0.786817,0.6595496,-0.4089509,0.014717716143002322
RAP1GDS1,-0.0002798431941926083,0.8434485,0.735535,0.7774668,3.9324246592326204e-08
YY1,-0.0002809396826715105,0.5822005,0.43146235,0.19534172,0.2607744558696193
PDLIM1,-0.0002810050756381077,0.99227256,0.807003,0.42369848,0.011201651117904924
UQCRQ,-0.00028777137961411015,0.61030453,0.5103985,0.684942,5.658862031248781e-06
ZFYVE19,-0.0002887978804804181,0.55543715,0.41785982,0.024972256,0.8867684503664091
UBE2D3,-0.0002891101113862149,0.24571866,0.20223428,-0.16317903,0.3489547164220484
VIRMA,-0.0002908484681989343,0.4308123,0.33907238,-0.34428674,0.04284235491647631
EIF2D,-0.0002913326130531413,0.55989605,0.40910006,0.2880273,0.09337110866979947
ZHX2,-0.00029284572975529777,0.4849878,0.40072173,-0.04210984,0.8101875994866001
EDC3,-0.0002970094507299681,0.48470634,0.37442955,-0.19570857,0.25986244212711107
S100P,-0.00029727158412140575,1.8168925,1.2716538,0.062805444,0.7200274863318363
PPP6R3,-0.00029728856809718707,0.43214363,0.32266596,-0.4352605,0.008968519132567724
RABL3,-0.00029809859479956735,0.45485184,0.36022595,0.4357856,0.008876830849264815
RBMS2,-0.00029827035550278325,0.7928357,0.6296834,0.63411546,4.311971472145714e-05
EXOSC5,-0.0002983158654012996,0.41020772,0.32682753,-0.21727787,0.20991727922415634
SF3A2,-0.00029863287686682227,0.29364464,0.25187728,-0.627097,5.549284500444813e-05
TP53RK,-0.0002990395753443842,0.533843,0.42922953,-0.47918567,0.0035865627417436736
GUK1,-0.0002996853005949873,0.61942595,0.48526153,0.39563438,0.01864792782802284
LAMP1,-0.00030043771970400535,0.81299204,0.6596472,0.47163442,0.004234588019925781
MCTS1,-0.00030244462031281394,0.63585454,0.4677604,0.51487285,0.0015522452541099367
USP24,-0.0003027584360086877,0.40374523,0.32798457,0.0071200426,0.9676200425946528
MRPS7,-0.0003033293744600929,0.47477993,0.38420504,0.68402445,5.8909445833249035e-06
ZC3HC1,-0.00030748599034913227,0.46031365,0.33476326,-0.059907295,0.73246216183415
RNF169,-0.00030847686552371023,0.45767215,0.35665,0.0344665,0.8441723024467122
VARS2,-0.00030879500583225195,0.38316208,0.3142132,0.056997873,0.7450129411111399
COA6,-0.00030915308201695524,0.88316643,0.69780546,-0.35621142,0.035703571066862914
ZFAND6,-0.00030940755346064996,0.45649737,0.39784494,-0.43995914,0.008176036583732203
SEPHS1,-0.0003103907806594197,0.769948,0.57568574,-0.40684965,0.015287070327890144
SLIRP,-0.00031111473818001834,0.48766178,0.40016475,0.23919193,0.1663981034691612
RPL6,-0.0003120465657719951,0.39537558,0.32906663,0.19756086,0.25528973196548366
UBE2J1,-0.00031254526745483346,0.40756777,0.30580536,0.057689566,0.7420230949474331
HYPK,-0.0003137719905759173,0.5239571,0.39185172,-0.18621548,0.2841428633094602
RBM28,-0.000315252198934024,0.4451527,0.32136488,-0.020656263,0.9062432596704729
AP3M1,-0.0003168181951815896,0.4675054,0.37849137,-0.47479934,0.00395161145468948
RSRC1,-0.0003169645041984914,0.5480869,0.44305214,-0.27567416,0.10895344646052414
RNMT,-0.00031724791685716625,0.57868457,0.42538294,0.45406914,0.006145081904767645
CAP2,-0.00031832903802908596,0.71875733,0.5577777,-0.19917911,0.25133870964560523
HPSE,-0.0003188895181540641,0.8367457,0.61914206,-0.0040951925,0.9813729483121677
EHD1,-0.00031914013206058023,0.7257639,0.622466,-0.5794256,0.0002649271215863319
GCN1,-0.0003201611322403153,0.6331013,0.48932156,-0.23451595,0.1750905926919848
MAPRE2,-0.0003233691786177495,0.6919435,0.51585,-0.15395358,0.37723375252730623
UBE2R2,-0.0003241161713312124,0.53936535,0.44801003,0.5548044,0.0005425217688902575
ATP13A1,-0.0003249358411845371,0.5062488,0.40727314,0.24390268,0.1579583389144838
CALR,-0.00032570340826532096,0.57446986,0.45060915,0.38488105,0.022428154149830164
RAP1A,-0.0003266761134870233,0.6661388,0.49414977,-0.55665994,0.0005149858579344055
RPS16,-0.00032674174018509916,0.50422186,0.39826077,-0.026718982,0.8789046551944901
EFR3A,-0.0003282177054324542,0.7090898,0.5070921,-0.16782118,0.335224623156643
ZC3H14,-0.0003288824160416759,0.30969065,0.24571975,-0.13947207,0.4242449315657949
KIF23,-0.0003312890939941582,0.3552571,0.28294918,-0.26143038,0.12926799775616948
CELF1,-0.000331672209218592,0.663717,0.5413341,-0.78569984,2.2565849827782165e-08
TNPO1,-0.0003322101503386854,0.7558225,0.5660289,-0.28017125,0.10306875142985938
CLYBL,-0.00033362349714449735,0.70981514,0.54661626,-0.47347844,0.0040676581732516275
DDX20,-0.00033467091806449467,0.44936326,0.3506168,-0.25038308,0.14685950928118865
MRPL32,-0.00033494603878447826,0.54449075,0.4267146,-0.6781667,7.5888939490995275e-06
NAT10,-0.000339755378307105,0.56890905,0.47592974,0.4105002,0.014309420799651034
AGL,-0.0003403362734399895,0.58544326,0.45633468,-0.38044223,0.02416368939118472
TBCB,-0.00034138005020745155,1.3786098,1.146645,-0.711719,1.6379547427075772e-06
ARID1B,-0.00034569858053257185,0.51543385,0.40594947,-0.27709192,0.10707152301328468
DDB1,-0.0003457792283430017,0.45353717,0.36042082,-0.62893486,5.197635281130248e-05
POLE4,-0.00034609037277943955,0.5103983,0.370755,0.1031625,0.5553720274179594
NEMF,-0.00034609400658625056,0.5817272,0.42447406,-0.22279307,0.19829180318462455
RPS10,-0.00034798283773951333,0.43302262,0.31084204,-0.14770025,0.3971454455318694
AGR2,-0.0003487412692728675,1.6993275,1.2243845,-0.42544767,0.010836295159607745
CTSS,-0.0003492422149584673,0.4782887,0.37134182,0.009967849,0.9546804118607662
SAMD1,-0.00034933413370241695,0.97934365,0.8000826,0.7299434,6.491293172904869e-07
DHX9,-0.00035247815157468665,0.38508764,0.3027583,-0.41195977,0.013933528892506833
VPS37C,-0.00035546806759390037,0.5201093,0.39220673,0.23582926,0.1726172261020767
SPRYD7,-0.00035602440991389095,0.4518568,0.36223885,-0.5401621,0.0008098305518805843
ZEB2,-0.0003564667992930204,0.54514146,0.42670104,-0.31776977,0.06285434638441732
SIRPA,-0.0003571934457784476,0.57271504,0.45903382,0.042658474,0.8077605035152599
GMPPA,-0.000357383685037016,0.614754,0.482476,0.30312866,0.07670753368830431
PDCD6,-0.00035909757403951303,0.7946508,0.63750464,0.08094391,0.6439098517285976
CUL4B,-0.00036244447376421185,0.48306358,0.40929487,0.2914884,0.08932708943141188
GBA,-0.00036345574000451464,0.6705108,0.5486781,0.542481,0.0007609692982846602
CSTF2T,-0.000363926397159986,0.5038083,0.38743013,-0.12711926,0.46680004746450504
ACP2,-0.00036501963470403354,0.7016897,0.51137644,0.40693408,0.015263841868727946
SEC63,-0.0003654780837356597,0.5011514,0.41170344,0.35457897,0.03661942293877664
ACTR1B,-0.0003667311613488877,0.5502671,0.43730035,-0.18618913,0.28421221797783014
RFX5,-0.00036917276673276156,0.53959596,0.45375267,0.22844853,0.18684492067222053
DPM3,-0.0003720518463083966,0.5454124,0.4278019,0.30502167,0.07479339951102475
CTCF,-0.0003729048703151605,0.6122464,0.49713886,-0.52428573,0.001225551650816125
PTPN11,-0.00037639135302791615,0.67129934,0.48728976,0.3284226,0.05407672519724925
HCLS1,-0.0003764859173267521,0.6568015,0.56686705,-0.6974179,3.2288359501211804e-06
AHCYL1,-0.0003765786720146824,0.50115234,0.38334432,0.27237785,0.11342527529622488
CNP,-0.00038093348758971857,0.5307692,0.44813406,0.35160318,0.03833798564168053
GLG1,-0.0003814193051907555,0.6040459,0.51653856,0.5833949,0.00023474700759601333
MTR,-0.00038204854824841483,0.58487797,0.48400444,-0.5952412,0.00016208069225982633
PDPR,-0.0003824971457140336,0.56502354,0.4643025,-0.7167724,1.2762404704662129e-06
TRAPPC4,-0.00038405455459833426,0.52363265,0.4336432,-0.046111442,0.7925263188749141
FBXO2,-0.0003844954812428636,1.066826,0.8672429,0.70648205,2.1097715268698986e-06
GINS3,-0.0003886183510015684,0.64776313,0.5421696,-0.48586,0.003087214510462522
ANAPC7,-0.0003899646776814869,0.38630435,0.30869776,-0.2454274,0.155294089210371
UTP18,-0.0003902066770058443,0.5483273,0.45131126,0.20999877,0.22596920663204556
CCDC88A,-0.0003906882473687645,0.3789729,0.30636707,-0.035605043,0.8390908529505927
RRP1,-0.00039079453218882065,0.47965392,0.3717227,0.36653626,0.030333315468048176
H6PD,-0.000392352151472819,0.55239034,0.4265127,0.7211541,1.023496043782299e-06
PDF,-0.000392408151440371,0.65800625,0.52962905,0.36712644,0.030047542254378938
PLPP6,-0.0003926493909547357,0.62789136,0.51886845,-0.28240058,0.10024243288128305
ARMC6,-0.0003926839760313161,0.560878,0.4622729,-0.5684992,0.00036668316313391287
TMEM199,-0.0003927300147041901,0.8243437,0.6539383,0.6176248,7.725784560372588e-05
INF2,-0.0003946116704340863,0.7735244,0.6543061,-0.12356329,0.47945516264563237
SEC62,-0.00039610165820636034,0.60160285,0.5053699,-0.43664148,0.008729089685433022
ACAD9,-0.00039761087538625617,0.44600713,0.3631213,0.37142238,0.028033174821400005
MRPS2,-0.0003976199211721543,0.39604628,0.32881084,0.39589274,0.01856409432018846
ME3,-0.0003983759183081581,0.601235,0.432137,-0.62252593,6.518852388579228e-05
NDUFA7,-0.0003993727135926939,0.6501445,0.54498965,0.25597897,0.13774260910243402
